RT_NM,STP_NM,RT_STP_NUM,RT_NUM_STPS,X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Terminal Route 15/15A SB Stop,33,50,-8874457.7109,5422080.2119,2092.0,00045545,4007.0,Bramalea Terminal Route 15/15A SB Stop,,,,0.0,place_CITY,,1.0,43.719136,-79.72061
15-bramalea-south-15-bramalea-south-to-bramalea-te,Knightsbridge Rd btwn Central Park &amp; Kings Cross,34,50,,,,,,,,,,,,,,,
15-bramalea-south-15-bramalea-south-to-bramalea-te,Knightsbridge Rd at Bramalea Rd,35,50,-8873747.6039,5422372.556,295.0,00003910,1345.0,Knightsbridge Rd at Bramalea Rd,,,,0.0,,,1.0,43.721034,-79.714231
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd s/of Clark Blvd,36,50,-8873366.7799,5422116.8699,330.0,00004400,1382.0,Bramalea Rd s/of Clark Blvd,,,,0.0,,,1.0,43.719374,-79.71081
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Balmoral Dr,37,50,-8872722.4627,5421497.7076,290.0,00003840,1339.0,Bramalea Rd at Balmoral Dr,,,,0.0,,,1.0,43.715354,-79.705022
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Balmoral Dr,37,50,-8872793.2619,5421523.2741,331.0,00004410,1383.0,Bramalea Rd at Balmoral Dr,,,,0.0,,,1.0,43.71552,-79.705658
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Algonquin Blvd,38,50,-8872478.3391,5421202.4649,332.0,00004420,1384.0,Bramalea Rd at Algonquin Blvd,,,,0.0,,,1.0,43.713437,-79.702829
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Alexandria Gate,39,50,-8872143.7127,5420857.3341,333.0,00004430,1385.0,Bramalea Rd at Alexandria Gate,,,,0.0,,,1.0,43.711196,-79.699823
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd n/of Avondale Blvd,40,50,-8871816.0994,5420516.2202,334.0,00004440,1386.0,Bramalea Rd n/of Avondale Blvd,,,,0.0,,,1.0,43.708981,-79.69688
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd n/of Avondale Blvd,40,50,-8871820.8862,5420512.8322,2757.0,22080100,4282.0,Bramalea Rd n/of Avondale Blvd,,,,0.0,,,1.0,43.708959,-79.696923
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd s/of East Dr,41,50,-8871539.0252,5420232.4045,215.0,00002750,1252.0,Bramalea Rd s/of East Dr,,,,0.0,,,1.0,43.707138,-79.694391
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Orenda Rd,42,50,-8871377.9459,5420065.0143,216.0,00002760,1253.0,Bramalea Rd at Orenda Rd,,,,0.0,,,1.0,43.706051,-79.692944
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea GO Station - Route 15/15A NB Stop,43,50,-8871261.0604,5419410.882,2764.0,22080107,4289.0,Bramalea GO Station - Route 15/15A NB Stop,,,,0.0,,,1.0,43.701803,-79.691894
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea GO Station - Route 15 SB/115 SB Stop,44,50,-8871232.5626,5419419.197,2763.0,22080106,4288.0,Bramalea GO Station - Route 15 SB/115 SB Stop,,,,0.0,,,1.0,43.701857,-79.691638
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd s/of Hwy 407,45,50,-8869988.9013,5418713.5307,1922.0,00042250,3338.0,Bramalea Rd s/of Hwy 407,,,,0.0,,,0.0,43.697274,-79.680466
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd n/of Drew Rd,46,50,-8869481.9523,5418190.5133,1923.0,00042255,6159.0,Bramalea Rd n/of Drew Rd,,,,0.0,,,1.0,43.693877,-79.675912
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd n/of Drew Rd,46,50,-8868913.1097,5417684.922,1927.0,00042280,6142.0,Bramalea Rd n/of Drew Rd,,,,0.0,,,1.0,43.690593,-79.670802
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Drew Rd,47,50,-8868881.6063,5417579.0039,1925.0,00042270,6141.0,Bramalea Rd at Drew Rd,,,,0.0,,,1.0,43.689905,-79.670519
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Boylen Rd,48,50,-8868488.8712,5417176.2796,1928.0,00042290,6143.0,Bramalea Rd at Boylen Rd,,,,0.0,,,0.0,43.687289,-79.666991
15-bramalea-south-15-bramalea-south-to-bramalea-te,Bramalea Rd at Derry Rd,49,50,-8868157.1391,5416845.3076,1930.0,00042300,6145.0,Bramalea Rd at Derry Rd,,,,0.0,,,1.0,43.685139,-79.664011
15-bramalea-south-15-bramalea-south-to-bramalea-te,Telford Way at Tranmere Dr,50,50,-8868831.6239,5416212.9531,1931.0,00042311,3653.0,Telford Way at Tranmere Dr,,,,0.0,,,0.0,43.681031,-79.67007
bramalea-terminal-route-1016-stop,Bramalea GO Station - Route 13/16 Stop,1,25,-8871170.8916,5419434.1331,2761.0,22080104,4286.0,Bramalea GO Station - Route 13/16 Stop,,,,0.0,,,1.0,43.701954,-79.691084
bramalea-terminal-route-1016-stop,Bramalea Rd n/of Steeles Ave E,2,25,-8871254.3813,5419988.3269,186.0,00002430,1220.0,Bramalea Rd n/of Steeles Ave E,,,,0.0,,,1.0,43.705553,-79.691834
bramalea-terminal-route-1016-stop,Bramalea Rd at East Dr,3,25,-8871443.9584,5420172.347,187.0,00002450,1222.0,Bramalea Rd at East Dr,,,,0.0,,,1.0,43.706748,-79.693537
bramalea-terminal-route-1016-stop,Bramalea Rd n/of East Dr,4,25,-8871627.0789,5420362.5305,188.0,00002460,1223.0,Bramalea Rd n/of East Dr,,,,0.0,,,1.0,43.707983,-79.695182
bramalea-terminal-route-1016-stop,Dearbourne Blvd opp Dorset Dr (e/of Bramalea Rd),5,25,-8871613.9432,5420658.6703,362.0,00004780,1413.0,Dearbourne Blvd opp Dorset Dr (e/of Bramalea Rd),,,,0.0,,,1.0,43.709906,-79.695064
bramalea-terminal-route-1016-stop,Dearbourne Blvd opp Delmere Rd,6,25,-8871278.6489,5421089.422,363.0,00004790,1414.0,Dearbourne Blvd opp Delmere Rd,,,,0.0,,,1.0,43.712703,-79.692052
bramalea-terminal-route-1016-stop,Dearbourne Blvd at Deerfield Cres (S),7,25,-8871222.4326,5421295.9497,364.0,00004800,1415.0,Dearbourne Blvd at Deerfield Cres (S),,,,0.0,,,1.0,43.714044,-79.691547
bramalea-terminal-route-1016-stop,Dearbourne Blvd opp Dorchester Dr,8,25,-8871248.4813,5421514.3412,365.0,00004810,1416.0,Dearbourne Blvd opp Dorchester Dr,,,,0.0,,,1.0,43.715462,-79.691781
bramalea-terminal-route-1016-stop,Dearbourne Blvd opp Devonshire Dr,9,25,-8871294.4563,5421801.5848,366.0,00004820,1417.0,Dearbourne Blvd opp Devonshire Dr,,,,0.0,,,1.0,43.717327,-79.692194
bramalea-terminal-route-1016-stop,Balmoral Dr w/of Dearbourne Blvd,10,25,-8871402.9928,5422115.7917,367.0,00004830,1418.0,Balmoral Dr w/of Dearbourne Blvd,,,,0.0,,,1.0,43.719367,-79.693169
bramalea-terminal-route-1016-stop,Balmoral Dr at Drake Blvd,11,25,-8871568.3022,5422239.013,368.0,00004840,1419.0,Balmoral Dr at Drake Blvd,,,,0.0,,,1.0,43.720167,-79.694654
bramalea-terminal-route-1016-stop,Eastbourne Dr n/of Balmoral Dr,12,25,-8871864.6347,5422525.817,369.0,00004850,1420.0,Eastbourne Dr n/of Balmoral Dr,,,,0.0,,,1.0,43.722029,-79.697316
bramalea-terminal-route-1016-stop,Eastbourne Dr s/of Enderby Cres,13,25,-8871962.8185,5422730.5284,370.0,00004860,1421.0,Eastbourne Dr s/of Enderby Cres,,,,0.0,,,1.0,43.723358,-79.698198
bramalea-terminal-route-1016-stop,Eastbourne Dr opp Evesham Cres (s/of Clark Blvd),14,25,-8872113.2111,5423013.8048,371.0,00004870,1422.0,Eastbourne Dr opp Evesham Cres (s/of Clark Blvd),,,,0.0,,,1.0,43.725197,-79.699549
bramalea-terminal-route-1016-stop,Clark Blvd w/of Folkstone Cres (E),15,25,-8872433.6999,5423357.7839,758.0,00010280,1853.0,Clark Blvd w/of Folkstone Cres (E),,,,0.0,,,1.0,43.72743,-79.702428
bramalea-terminal-route-1016-stop,Clark Blvd e/of Folkstone Cres,16,25,-8872784.245,5423425.2564,759.0,00010290,1854.0,Clark Blvd e/of Folkstone Cres,,,,0.0,,,1.0,43.727868,-79.705577
bramalea-terminal-route-1016-stop,Clark Blvd at Finchgate Blvd,17,25,-8873049.2967,5423170.4654,760.0,00010300,1855.0,Clark Blvd at Finchgate Blvd,,,,0.0,,,1.0,43.726214,-79.707958
bramalea-terminal-route-1016-stop,Clark Blvd opp Esplanade Rd,18,25,-8873110.2998,5422979.7619,761.0,00010310,1856.0,Clark Blvd opp Esplanade Rd,,,,0.0,,,1.0,43.724976,-79.708506
bramalea-terminal-route-1016-stop,Clark Blvd opp Earnscliffe Gate,19,25,-8873186.331,5422742.6973,762.0,00010320,1857.0,Clark Blvd opp Earnscliffe Gate,,,,0.0,,,1.0,43.723437,-79.709189
bramalea-terminal-route-1016-stop,Clark Blvd at Fleetwood Cres,20,25,-8873274.6074,5422413.22,763.0,00010330,1858.0,Clark Blvd at Fleetwood Cres,,,,0.0,,,1.0,43.721298,-79.709982
bramalea-terminal-route-1016-stop,Clark Blvd at Bramalea Rd,21,25,-8873384.591,5422226.9989,764.0,00010340,1859.0,Clark Blvd at Bramalea Rd,,,,0.0,,,1.0,43.720089,-79.71097
bramalea-terminal-route-1016-stop,Clark Blvd at Kings Cross Rd,22,25,-8873569.938,5422055.8759,765.0,00010350,1860.0,Clark Blvd at Kings Cross Rd,,,,0.0,,,1.0,43.718978,-79.712635
bramalea-terminal-route-1016-stop,Clark Blvd at Central Park Dr,23,25,-8873854.3593,5421759.8453,766.0,00010360,1861.0,Clark Blvd at Central Park Dr,,,,0.0,,,1.0,43.717056,-79.71519
bramalea-terminal-route-1016-stop,Central Park Dr n/of Clark Blvd,24,25,-8873979.4824,5421817.2949,714.0,00009885,3592.0,Central Park Dr n/of Clark Blvd,,,,0.0,,,1.0,43.717429,-79.716314
bramalea-terminal-route-1016-stop,Bramalea Terminal Route 10/16 Stop,25,25,-8874443.5734,5422012.133,2097.0,00045570,4012.0,Bramalea Terminal Route 10/16 Stop,,,,0.0,place_CITY,,1.0,43.718694,-79.720483
bramalea-go-temp-terminal-route-13-16,Bramalea Terminal Route 10/16 Stop,20,41,-8874443.5734,5422012.133,2097.0,00045570,4012.0,Bramalea Terminal Route 10/16 Stop,,,,0.0,place_CITY,,1.0,43.718694,-79.720483
bramalea-go-temp-terminal-route-13-16,Central Park Dr s/of Knightsbridge Rd,21,41,-8874029.6875,5421800.3526,716.0,00009895,3593.0,Central Park Dr s/of Knightsbridge Rd,,,,0.0,,,1.0,43.717319,-79.716765
bramalea-go-temp-terminal-route-13-16,Clark Blvd opp Kings Cross Rd,22,41,-8873599.1037,5421980.2501,713.0,00009880,1809.0,Clark Blvd opp Kings Cross Rd,,,,0.0,,,1.0,43.718487,-79.712897
bramalea-go-temp-terminal-route-13-16,Clark Blvd at Edenborough Dr,23,41,-8873282.0658,5422324.3448,715.0,00009890,1810.0,Clark Blvd at Edenborough Dr,,,,0.0,,,1.0,43.720721,-79.710049
bramalea-go-temp-terminal-route-13-16,Clark Blvd at Earnscliffe Gate,24,41,-8873181.7669,5422673.2273,717.0,00009900,1811.0,Clark Blvd at Earnscliffe Gate,,,,0.0,,,1.0,43.722986,-79.709148
bramalea-go-temp-terminal-route-13-16,Clark Blvd e/of Esplanade Rd,25,41,-8873090.151,5422958.6584,718.0,00009910,1812.0,Clark Blvd e/of Esplanade Rd,,,,0.0,,,1.0,43.724839,-79.708325
bramalea-go-temp-terminal-route-13-16,Clark Blvd e/of Finchgate Blvd,26,41,-8873018.4612,5423182.1727,719.0,00009920,1813.0,Clark Blvd e/of Finchgate Blvd,,,,0.0,,,1.0,43.72629,-79.707681
bramalea-go-temp-terminal-route-13-16,Clark Blvd opp Folkstone Cres (W),27,41,-8872830.3313,5423382.1233,720.0,00009930,1814.0,Clark Blvd opp Folkstone Cres (W),,,,0.0,,,1.0,43.727588,-79.705991
bramalea-go-temp-terminal-route-13-16,Clark Blvd at Elrose Rd,28,41,-8872445.1659,5423334.831,721.0,00009940,1815.0,Clark Blvd at Elrose Rd,,,,0.0,,,1.0,43.727281,-79.702531
bramalea-go-temp-terminal-route-13-16,Clark Blvd at Eastbourne Dr,29,41,-8872239.1135,5423196.6528,722.0,00009950,1816.0,Clark Blvd at Eastbourne Dr,,,,0.0,,,1.0,43.726384,-79.70068
bramalea-go-temp-terminal-route-13-16,Eastbourne Dr at Evesham Cres (E),30,41,-8872135.9203,5423003.33,372.0,00005080,1424.0,Eastbourne Dr at Evesham Cres (E),,,,0.0,,,1.0,43.725129,-79.699753
bramalea-go-temp-terminal-route-13-16,Eastbourne Dr s/of Evesham Cres (Recreation Cen),31,41,-8871986.0843,5422723.4428,373.0,00005090,1425.0,Eastbourne Dr s/of Evesham Cres (Recreation Cen),,,,0.0,,,1.0,43.723312,-79.698407
bramalea-go-temp-terminal-route-13-16,Eastbourne Dr at Balmoral Dr,32,41,-8871894.9136,5422542.6066,374.0,00005100,1426.0,Eastbourne Dr at Balmoral Dr,,,,0.0,,,1.0,43.722138,-79.697588
bramalea-go-temp-terminal-route-13-16,Balmoral Dr at Deloraine Dr,33,41,-8871637.5429,5422258.8826,375.0,00005110,1427.0,Balmoral Dr at Deloraine Dr,,,,0.0,,,1.0,43.720296,-79.695276
bramalea-go-temp-terminal-route-13-16,Balmoral Dr at Dearbourne Blvd,34,41,-8871435.7207,5422107.0122,376.0,00005120,1428.0,Balmoral Dr at Dearbourne Blvd,,,,0.0,,,1.0,43.71931,-79.693463
bramalea-go-temp-terminal-route-13-16,Dearbourne Blvd at Devonshire Dr,35,41,-8871312.0448,5421760.6154,377.0,00005130,1429.0,Dearbourne Blvd at Devonshire Dr,,,,0.0,,,1.0,43.717061,-79.692352
bramalea-go-temp-terminal-route-13-16,Dearbourne Blvd s/of Dorchester Dr,36,41,-8871264.4,5421472.7571,378.0,00005140,1430.0,Dearbourne Blvd s/of Dorchester Dr,,,,0.0,,,0.0,43.715192,-79.691924
bramalea-go-temp-terminal-route-13-16,Dearbourne Blvd at Delmere Rd,37,41,-8871282.2111,5421143.6332,379.0,00005160,1432.0,Dearbourne Blvd at Delmere Rd,,,,0.0,,,1.0,43.713055,-79.692084
bramalea-go-temp-terminal-route-13-16,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),38,41,-8871626.8563,5420681.9245,380.0,00005170,1433.0,Dearbourne Blvd at Dorset Dr (e/of Bramalea Rd),,,,0.0,,,1.0,43.710057,-79.69518
bramalea-go-temp-terminal-route-13-16,Bramalea Rd s/of East Dr,39,41,-8871539.0252,5420232.4045,215.0,00002750,1252.0,Bramalea Rd s/of East Dr,,,,0.0,,,1.0,43.707138,-79.694391
bramalea-go-temp-terminal-route-13-16,Bramalea Rd at Orenda Rd,40,41,-8871377.9459,5420065.0143,216.0,00002760,1253.0,Bramalea Rd at Orenda Rd,,,,0.0,,,1.0,43.706051,-79.692944
bramalea-go-temp-terminal-route-13-16,Bramalea GO Station - Route 13/16 Stop,41,41,-8871170.8916,5419434.1331,2761.0,22080104,4286.0,Bramalea GO Station - Route 13/16 Stop,,,,0.0,,,1.0,43.701954,-79.691084
trinity-common-terminal-55a-wb505-wb17-stop,Bramalea Terminal Route 9 EB/17/207 Stop,1,19,-8874430.8829,5422027.2274,2096.0,00045565,4011.0,Bramalea Terminal Route 9 EB/17/207 Stop,,,,0.0,place_CITY,,1.0,43.718792,-79.720369
trinity-common-terminal-55a-wb505-wb17-stop,Hanover Rd w/of Hartnell Sq,2,19,-8874944.6224,5422334.2026,381.0,00005260,1435.0,Hanover Rd w/of Hartnell Sq,,,,0.0,,,1.0,43.720785,-79.724984
trinity-common-terminal-55a-wb505-wb17-stop,Hanover Rd at Helena Crt,3,19,-8875288.9336,5421907.0893,382.0,00005270,1436.0,Hanover Rd at Helena Crt,,,,0.0,,,0.0,43.718012,-79.728077
trinity-common-terminal-55a-wb505-wb17-stop,Hanover Rd at Helena Crt,3,19,-8875321.2162,5421887.3745,410.0,00005580,1465.0,Hanover Rd at Helena Crt,,,,0.0,,,1.0,43.717884,-79.728367
trinity-common-terminal-55a-wb505-wb17-stop,Hanover Rd opp Hasting Square,4,19,-8875458.0279,5422027.9975,383.0,00005280,1437.0,Hanover Rd opp Hasting Square,,,,0.0,,,1.0,43.718797,-79.729596
trinity-common-terminal-55a-wb505-wb17-stop,Hanover Rd s/of Howden Blvd,5,19,-8875661.1859,5422239.3211,384.0,00005290,1438.0,Hanover Rd s/of Howden Blvd,,,,0.0,,,1.0,43.720169,-79.731421
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Dixie Rd,6,19,-8875922.8981,5422148.5992,385.0,00005300,1439.0,Howden Blvd at Dixie Rd,,,,0.0,,,0.0,43.71958,-79.733772
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Dixie Rd,6,19,-8875977.8899,5422048.6368,407.0,00005550,1462.0,Howden Blvd at Dixie Rd,,,,0.0,,,1.0,43.718931,-79.734266
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Leander St,7,19,-8876359.1592,5421959.9191,386.0,00005310,1440.0,Howden Blvd at Leander St,,,,0.0,,,1.0,43.718355,-79.737691
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Leander St,7,19,-8877227.8965,5422115.3296,389.0,00005340,1443.0,Howden Blvd at Leander St,,,,0.0,,,1.0,43.719364,-79.745495
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Vodden Rd E,8,19,-8876778.8336,5421770.1647,387.0,00005320,1441.0,Howden Blvd at Vodden Rd E,,,,0.0,,,1.0,43.717123,-79.741461
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Ladin Dr,9,19,-8877064.7021,5421934.8134,388.0,00005330,1442.0,Howden Blvd at Ladin Dr,,,,0.0,,,1.0,43.718192,-79.744029
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Leander St,10,19,-8876359.1592,5421959.9191,386.0,00005310,1440.0,Howden Blvd at Leander St,,,,0.0,,,1.0,43.718355,-79.737691
trinity-common-terminal-55a-wb505-wb17-stop,Howden Blvd at Leander St,10,19,-8877227.8965,5422115.3296,389.0,00005340,1443.0,Howden Blvd at Leander St,,,,0.0,,,1.0,43.719364,-79.745495
trinity-common-terminal-55a-wb505-wb17-stop,North Park Dr n/of Williams Pwky E,11,19,-8877412.7981,5422323.8827,390.0,00005350,1444.0,North Park Dr n/of Williams Pwky E,,,,0.0,,,0.0,43.720718,-79.747156
trinity-common-terminal-55a-wb505-wb17-stop,North Park Dr s/of Northampton St,12,19,-8877727.9436,5422580.0366,391.0,00005360,1445.0,North Park Dr s/of Northampton St,,,,0.0,,,1.0,43.722381,-79.749987
trinity-common-terminal-55a-wb505-wb17-stop,North Park Dr at Neptune Crt,13,19,-8878112.1072,5422806.9306,392.0,00005370,1446.0,North Park Dr at Neptune Crt,,,,0.0,,,1.0,43.723854,-79.753438
trinity-common-terminal-55a-wb505-wb17-stop,Nasmith St n/of North Park Dr,14,19,-8878224.2059,5423296.9358,393.0,00005380,1447.0,Nasmith St n/of North Park Dr,,,,0.0,,,0.0,43.727035,-79.754445
trinity-common-terminal-55a-wb505-wb17-stop,Nasmith St at Nevada Crt,15,19,-8878509.7404,5423486.7216,394.0,00005390,1448.0,Nasmith St at Nevada Crt,,,,0.0,,,1.0,43.728267,-79.75701
trinity-common-terminal-55a-wb505-wb17-stop,Nasmith St at Newport St,16,19,-8878622.841,5423603.6452,395.0,00005400,1449.0,Nasmith St at Newport St,,,,0.0,,,1.0,43.729026,-79.758026
trinity-common-terminal-55a-wb505-wb17-stop,Nasmith St at Bovaird Dr E,17,19,-8878787.0372,5423773.2563,396.0,00005410,1450.0,Nasmith St at Bovaird Dr E,,,,0.0,,,1.0,43.730127,-79.759501
trinity-common-terminal-55a-wb505-wb17-stop,Great Lakes Dr at Nautical Dr,18,19,-8878967.4861,5423929.3136,1218.0,00016570,2438.0,Great Lakes Dr at Nautical Dr,,,,0.0,,,1.0,43.73114,-79.761122
trinity-common-terminal-55a-wb505-wb17-stop,Trinity Common Terminal - 5/5A WB/ 505 WB/17 Stop,19,19,-8879324.933,5423854.2887,2334.0,14090136,3892.0,Trinity Common Terminal - 5/5A WB/ 505 WB/17 Stop,,,,0.0,place_SPTE,,1.0,43.730653,-79.764333
bramalea-terminal-route-9-eb17207-stop,Trinity Common Terminal - 5/5A WB/ 505 WB/17 Stop,1,19,-8879324.933,5423854.2887,2334.0,14090136,3892.0,Trinity Common Terminal - 5/5A WB/ 505 WB/17 Stop,,,,0.0,place_SPTE,,1.0,43.730653,-79.764333
bramalea-terminal-route-9-eb17207-stop,Great Lakes Dr s/of Guru Nanak St,2,19,-8879326.9368,5424180.7362,881.0,00011825,3624.0,Great Lakes Dr s/of Guru Nanak St,,,,0.0,,,1.0,43.732772,-79.764351
bramalea-terminal-route-9-eb17207-stop,Nasmith St s/of Bovaird Dr E,3,19,-8878751.6376,5423708.4001,397.0,00005450,1452.0,Nasmith St s/of Bovaird Dr E,,,,0.0,,,0.0,43.729706,-79.759183
bramalea-terminal-route-9-eb17207-stop,Nasmith St n/of Niagara Pl,4,19,-8878525.8817,5423474.7058,398.0,00005460,1453.0,Nasmith St n/of Niagara Pl,,,,0.0,,,0.0,43.728189,-79.757155
bramalea-terminal-route-9-eb17207-stop,North Park Dr w/of Nasmith St,5,19,-8878196.8213,5423219.2973,399.0,00005470,1454.0,North Park Dr w/of Nasmith St,,,,0.0,,,1.0,43.726531,-79.754199
bramalea-terminal-route-9-eb17207-stop,North Park Dr at Nuffield St,6,19,-8878163.4255,5422836.9679,400.0,00005480,1455.0,North Park Dr at Nuffield St,,,,0.0,,,1.0,43.724049,-79.753899
bramalea-terminal-route-9-eb17207-stop,North Park Dr opp Northampton St,7,19,-8877804.0861,5422589.1246,401.0,00005490,1456.0,North Park Dr opp Northampton St,,,,0.0,,,1.0,43.72244,-79.750671
bramalea-terminal-route-9-eb17207-stop,North Park Dr n/of Williams Pky E,8,19,-8877499.1821,5422361.3118,402.0,00005500,1457.0,North Park Dr n/of Williams Pky E,,,,0.0,,,1.0,43.720961,-79.747932
bramalea-terminal-route-9-eb17207-stop,Howden Blvd s/of Williams Pky E,9,19,-8877308.8257,5422162.7696,403.0,00005510,1458.0,Howden Blvd s/of Williams Pky E,,,,0.0,,,1.0,43.719672,-79.746222
bramalea-terminal-route-9-eb17207-stop,Howden Blvd at La France Rd,10,19,-8877118.692,5421956.2225,404.0,00005520,1459.0,Howden Blvd at La France Rd,,,,0.0,,,1.0,43.718331,-79.744514
bramalea-terminal-route-9-eb17207-stop,Howden Blvd at Vodden St,11,19,-8876830.8198,5421738.5907,405.0,00005530,1460.0,Howden Blvd at Vodden St,,,,0.0,,,1.0,43.716918,-79.741928
bramalea-terminal-route-9-eb17207-stop,Howden Blvd at Heath Dr,12,19,-8876429.6244,5421925.572,406.0,00005540,1461.0,Howden Blvd at Heath Dr,,,,0.0,,,1.0,43.718132,-79.738324
bramalea-terminal-route-9-eb17207-stop,Howden Blvd at Dixie Rd,13,19,-8875922.8981,5422148.5992,385.0,00005300,1439.0,Howden Blvd at Dixie Rd,,,,0.0,,,0.0,43.71958,-79.733772
bramalea-terminal-route-9-eb17207-stop,Howden Blvd at Dixie Rd,13,19,-8875977.8899,5422048.6368,407.0,00005550,1462.0,Howden Blvd at Dixie Rd,,,,0.0,,,1.0,43.718931,-79.734266
bramalea-terminal-route-9-eb17207-stop,Howden Blvd at Hanover Rd,14,19,-8875777.7375,5422243.4798,408.0,00005560,1463.0,Howden Blvd at Hanover Rd,,,,0.0,,,1.0,43.720196,-79.732468
bramalea-terminal-route-9-eb17207-stop,Hanover Rd at Homeland Crt,15,19,-8875555.7664,5422094.5362,409.0,00005570,1464.0,Hanover Rd at Homeland Crt,,,,0.0,,,1.0,43.719229,-79.730474
bramalea-terminal-route-9-eb17207-stop,Hanover Rd at Helena Crt,16,19,-8875288.9336,5421907.0893,382.0,00005270,1436.0,Hanover Rd at Helena Crt,,,,0.0,,,0.0,43.718012,-79.728077
bramalea-terminal-route-9-eb17207-stop,Hanover Rd at Helena Crt,16,19,-8875321.2162,5421887.3745,410.0,00005580,1465.0,Hanover Rd at Helena Crt,,,,0.0,,,1.0,43.717884,-79.728367
bramalea-terminal-route-9-eb17207-stop,Hanover Rd opp Huntingwood Cres,17,19,-8874967.6655,5422251.9514,411.0,00005590,1466.0,Hanover Rd opp Huntingwood Cres,,,,0.0,,,1.0,43.720251,-79.725191
bramalea-terminal-route-9-eb17207-stop,Central Park Dr s/of Hanover Rd,18,19,-8874735.2304,5422372.556,1620.0,00023910,3008.0,Central Park Dr s/of Hanover Rd,,,,0.0,,,1.0,43.721034,-79.723103
bramalea-terminal-route-9-eb17207-stop,Bramalea Terminal Route 9 EB/17/207 Stop,19,19,-8874430.8829,5422027.2274,2096.0,00045565,4011.0,Bramalea Terminal Route 9 EB/17/207 Stop,,,,0.0,place_CITY,,1.0,43.718792,-79.720369
18-dixie-north-inspire-blvd-eof-dixie-rd,Meyerside Dr at Dixie Rd,1,59,-8867066.6533,5413047.2137,434.0,00005880,6065.0,Meyerside Dr at Dixie Rd,,,,0.0,,,1.0,43.660461,-79.654215
18-dixie-north-inspire-blvd-eof-dixie-rd,Dixie Rd s/of Courtneypark Dr,2,59,-8867453.4886,5413456.6827,435.0,00005890,6066.0,Dixie Rd s/of Courtneypark Dr,,,,0.0,,,1.0,43.663122,-79.65769
18-dixie-north-inspire-blvd-eof-dixie-rd,Dixie Rd n/of Courtneypark Dr,3,59,-8867612.6754,5413606.1026,436.0,00005900,6067.0,Dixie Rd n/of Courtneypark Dr,,,,0.0,,,1.0,43.664093,-79.65912
18-dixie-north-inspire-blvd-eof-dixie-rd,Dixie Rd n/of Courtneypark Dr,3,59,-8867598.7605,5413524.0829,501.0,00006670,6081.0,Dixie Rd n/of Courtneypark Dr,,,,0.0,,,1.0,43.66356,-79.658995
18-dixie-north-inspire-blvd-eof-dixie-rd,Dixie Rd opp Mid-Way Blvd,4,59,-8868234.8401,5414242.4337,437.0,00005910,6068.0,Dixie Rd opp Mid-Way Blvd,,,,0.0,,,1.0,43.668228,-79.664709
18-dixie-north-inspire-blvd-eof-dixie-rd,Dixie Rd at Director Gate,5,59,-8868821.6051,5414852.0293,438.0,00005920,6069.0,Dixie Rd at Director Gate,,,,0.0,,,0.0,43.672189,-79.66998
18-dixie-north-inspire-blvd-eof-dixie-rd,Dixie Rd at Director Gate,5,59,-8868873.9253,5414858.3394,499.0,00006640,6076.0,Dixie Rd at Director Gate,,,,0.0,,,1.0,43.67223,-79.67045
18-dixie-north-inspire-blvd-eof-dixie-rd,Dixie Rd S/of Carlcrest Rd,6,59,-8869115.5999,5415143.6829,439.0,00005930,6070.0,Dixie Rd S/of Carlcrest Rd,,,,0.0,,,0.0,43.674084,-79.672621
