X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
-8876677.5329,5412428.8131,1374,00018205,2618,Sheridan Rt 53 / 56 WB Stop,,,,0,place_SHER,,1,43.656442,-79.740551
-8874864.2497,5422548.6139,1375,00018290,2623,Central Park Dr n/of Hanover Rd,,,,0,,,1,43.722177,-79.724262
-8875172.2707,5422958.1963,1376,00018300,2624,Central Park Dr n/of Howden Blvd,,,,0,,,1,43.724836,-79.727029
-8875253.2,5423195.1124,1377,00018310,2625,Central Park Dr e/of Hilldale Cres (W),,,,0,,,1,43.726374,-79.727756
-8876493.7444,5425385.4108,1378,00018370,2626,Bramalea Rd n/of Trillium Crt,,,,0,,,0,43.740591,-79.738900
-8876633.673,5425531.0177,1379,00018380,2627,Bramalea Rd at Professor's Lake Pky,,,,0,,,0,43.741536,-79.740157
-8876535.4892,5426803.52,1380,00018425,2632,Bovaird Dr e/of Sunny Meadow Blvd,,,,0,,,1,43.749794,-79.739275
-8876719.5003,5426892.2843,1381,00018430,2633,Sunny Meadow Blvd s/of Thunderbird Trail,,,,0,,,0,43.750370,-79.740928
-8876811.2276,5427094.3187,1382,00018440,2634,Sunny Meadow Blvd at Peter Robertson Blvd,,,,0,,,1,43.751681,-79.741752
-8878206.6174,5425524.5463,1383,00018540,2635,Fernforest Dr opp Kimberly Cres (S),,,,0,,,1,43.741494,-79.754287
-8878072.3661,5425184.8005,1384,00018550,2636,Fernforest Dr at Softneedle Ave,,,,0,,,1,43.739289,-79.753081
-8877785.3845,5424929.1905,1385,00018560,2637,MacKay St N s/of Bovaird Dr E,,,,0,,,0,43.737630,-79.750503
-8877561.6323,5424749.2355,1386,00018570,2638,Mackay St N s/of Middleton Way,,,,0,,,1,43.736462,-79.748493
-8877423.2622,5424637.3817,1387,00018580,2639,Mackay St N at Mayberry Crt,,,,0,,,1,43.735736,-79.747250
-8877227.3399,5424574.06,1388,00018590,2640,Mackay St N at Ashton Cres,,,,0,,,1,43.735325,-79.745490
-8877053.5701,5424561.8888,1389,00018600,2641,Mackay St N opp Morley Cres (S),,,,0,,,1,43.735246,-79.743929
-8876761.8017,5424432.0117,1390,00018610,2642,Mackay St S at Mangrove Rd,,,,0,,,0,43.734403,-79.741308
-8876332.9991,5424263.1588,1391,00018630,2644,Mackay St S at Maitland St,,,,0,,,1,43.733307,-79.737456
-8876097.781,5424072.1245,1392,00018640,2645,Mackay St S n/of Mayfair Cres,,,,0,,,0,43.732067,-79.735343
-8876584.4698,5423341.9171,1393,00018660,2647,Williams Pky E opp Mansfield St (W),,,,0,,,1,43.727327,-79.739715
-8876317.4143,5423583.9267,1394,00018670,2648,Williams Pky E opp Mansfield St (E),,,,0,,,1,43.728898,-79.737316
-8876816.1257,5422973.1382,1395,00018680,2649,Dixie Rd s/of Williams Pky E,,,,0,,,1,43.724933,-79.741796
-8876561.4267,5422710.5038,1396,00018690,2650,Dixie Rd at Lascelles Blvd,,,,0,,,1,43.723228,-79.739508
-8876231.8097,5422376.7148,1397,00018700,2651,Dixie Rd opp Crescent Hill Dr (S),,,,0,,,0,43.721061,-79.736547
-8875989.4671,5422121.1826,1398,00018710,2652,Dixie Rd at Howden Blvd,,,,0,,,1,43.719402,-79.734370
-8875810.0201,5421937.2777,1399,00018720,2653,Dixie Rd at Hazelwood Dr,,,,0,,,0,43.718208,-79.732758
-8875505.45,5421613.9899,1400,00018730,2654,Dixie Rd at Hillside Dr (n/of Queen St E),,,,0,,,1,43.716109,-79.730022
-8875103.9206,5421188.604,1401,00018740,2655,Dixie Rd at Lisa St,,,,0,,,1,43.713347,-79.726415
-8885157.2951,5423444.3584,1402,00018870,2656,Hurontario St s/of Perth St,,,,0,,,1,43.727992,-79.816726
-8885532.7757,5423814.8508,1403,00018885,2658,Hurontario St s/of Roycrest St,,,,0,,,1,43.730397,-79.820099
-8885764.7656,5424703.3229,1404,00018920,2662,Mayfield Rd opp Summer Valley Dr,,,,0,,,1,43.736164,-79.822183
-8885260.5996,5425374.6252,1405,00018930,2663,Mayfield Rd w/of Inder Heights Dr,,,,0,,,1,43.740521,-79.817654
-8884928.3109,5425810.2197,1406,00018940,2664,Mayfield Rd w/of Kennedy Rd,,,,0,,,0,43.743348,-79.814669
-8884661.7007,5425588.7989,1407,00018950,2665,Kennedy Rd N s/of Kenpark Ave,,,,0,,,0,43.741911,-79.812274
-8884154.7518,5425074.3281,1408,00018960,2666,Kennedy Rd N at Carnforth Dr,,,,0,,,1,43.738572,-79.807720
-8883954.7106,5424873.4164,1409,00018970,2667,Kennedy Rd N opp Christie Dr,,,,0,,,1,43.737268,-79.805923
-8882570.4528,5423424.6403,1410,00019060,2668,Sandalwood Pkwy w/of Kennedy Rd,,,,0,,,1,43.727864,-79.793488
-8882212.4493,5423101.1462,1411,00019070,2669,Kennedy Rd N opp Piedmont Dr,,,,0,,,1,43.725764,-79.790272
-8881961.7578,5422851.9095,1412,00019080,2670,Kennedy Rd N opp Heart Lake Medical Bldg,,,,0,,,1,43.724146,-79.788020
-8881791.8843,5422678.4645,1413,00019090,2671,Kennedy Rd N at Ruth Ave,,,,0,,,1,43.723020,-79.786494
-8881487.8707,5422371.0157,1414,00019100,2672,Kennedy Rd N btwn Ruth Ave & Wexford Rd,,,,0,,,1,43.721024,-79.783763
-8881259.4431,5422137.3553,1415,00019110,2673,Kennedy Rd N at Wexford Rd,,,,0,,,1,43.719507,-79.781711
-8880777.0958,5421638.1706,1416,00019120,2674,Kennedy Rd N at Bovaird Dr E,,,,0,,,1,43.716266,-79.777378
-8880384.5833,5421241.2756,1417,00019130,2675,Kennedy Rd N btwn Bovaird Dr E & Centre St N,,,,0,,,1,43.713689,-79.773852
-8880089.5866,5420930.1786,1418,00019140,2676,Kennedy Rd N at Centre St N,,,,0,,,1,43.711669,-79.771202
-8879798.5975,5420640.6522,1419,00019150,2677,Kennedy Rd N btwn Centre St N & Williams Pky E,,,,0,,,1,43.709789,-79.768588
-8879613.1392,5420437.6811,1420,00019160,2678,Kennedy Rd N at Williams Pky E,,,,0,,,1,43.708471,-79.766922
-8879260.5904,5420079.0276,1421,00019170,2680,Kennedy Rd N at Linkdale Rd,,,,0,,,1,43.706142,-79.763755
-8878745.1811,5419551.1593,1422,00019180,2681,Kennedy Rd N at Vodden St E,,,,0,,,1,43.702714,-79.759125
-8878550.372,5419350.0599,1423,00019190,2682,Kennedy Rd N opp Centennial Mall Private Entrance,,,,0,,,1,43.701408,-79.757375
-8878346.88,5419138.1866,1424,00019200,2683,Kennedy Rd N at Edgemont Dr,,,,0,,,1,43.700032,-79.755547
-8878157.3029,5418943.1011,1425,00019210,2684,Kennedy Rd N at McCaul St,,,,0,,,1,43.698765,-79.753844
-8878006.0197,5418786.8202,1426,00019220,2685,Kennedy Rd N at Church St E,,,,0,,,1,43.697750,-79.752485
-8877633.99,5418392.9731,1427,00019230,2686,Kennedy Rd S s/of Queen St E,,,,0,,,1,43.695192,-79.749143
-8877375.3948,5418133.7022,1428,00019240,2687,Kennedy Rd S s/of Eastern Ave,,,,0,,,0,43.693508,-79.746820
-8877203.0722,5417957.1127,1429,00019250,2689,Kennedy Rd S at Orenda Rd,,,,0,,,1,43.692361,-79.745272
-8876841.2839,5417577.0025,1430,00019260,2690,Kennedy Rd S at Clarence St,,,,0,,,1,43.689892,-79.742022
-8876552.1871,5417284.8102,1431,00019270,2691,Kennedy Rd S at Research Rd,,,,0,,,1,43.687994,-79.739425
-8876379.8646,5417108.8527,1432,00019280,2692,Kennedy Rd S at Dean St,,,,0,,,1,43.686851,-79.737877
-8876100.7866,5416822.5248,1433,00019290,2693,Kennedy Rd S at Tullamore Crt (Tullamore Nursing),,,,0,,,0,43.684991,-79.735370
-8875908.4265,5416625.795,1434,00019300,2694,Kennedy Rd S s/of Tullamore Crt,,,,0,,,1,43.683713,-79.733642
-8875695.5837,5416404.5944,1435,00019310,2695,Kennedy Rd S at Chamney Crt,,,,0,,,1,43.682276,-79.731730
-8875529.161,5416231.7322,1436,00019320,2696,Kennedy Rd s/of Chamney Crt,,,,0,,,1,43.681153,-79.730235
-8875171.9368,5415863.8529,1437,00019330,2697,Kennedy Rd S s/of Rambler Dr,,,,0,,,1,43.678763,-79.727026
-8874953.7506,5415638.053,1438,00019340,2698,Kennedy Rd S at 365 Kennedy Rd S,,,,0,,,1,43.677296,-79.725066
-8874809.3692,5415486.1376,1439,00019350,2699,Kennedy Rd n/of Steeles Ave,,,,0,,,1,43.676309,-79.723769
-8874603.0942,5415272.352,1440,00019360,2700,Kennedy Rd S s/of Steeles Ave E,,,,0,,,1,43.674920,-79.721916
-8874185.0895,5414932.3678,1441,00019370,2701,Kennedy Rd S at Hartford Trail,,,,0,,,1,43.672711,-79.718161
-8873745.1549,5414474.2015,1442,00019372,2702,Kennedy Rd S at Brampton Golf Club (7700 Kennedy),,,,0,,,0,43.669734,-79.714209
-8873478.5447,5414197.3428,1443,00019375,2703,Kennedy Rd S opp CAA Centre,,,,0,,,1,43.667935,-79.711814
-8873390.9362,5414162.2551,1444,00019378,3875,Kennedy Rd at 7580 Kennedy Rd,,,,0,,,1,43.667707,-79.711027
-8872188.4631,5412874.7221,1445,00019390,6109,Kennedy Rd S opp Secretariat Court,,,,0,,,1,43.659340,-79.700225
-8871488.8201,5412160.7857,1446,00019400,6110,Kennedy Rd S at Gibraltar Dr,,,,0,,,0,43.654700,-79.693940
-8871200.28,5411853.2253,1447,00019410,6111,Kennedy Rd S at Admiral Blvd,,,,0,,,0,43.652701,-79.691348
-8870457.8903,5411093.0613,1448,00019420,6112,Kennedy Rd S at Courtneypark Dr E,,,,0,,,1,43.647760,-79.684679
-8870676.2991,5410666.9291,1449,00019440,6114,Courtneypark Dr e/of Innovator Dr,,,,0,,,1,43.644990,-79.686641
-8870921.4247,5410231.8946,1450,00019450,6115,Courtneypark Dr btwn Innovator Dr and Edwards Bl,,,,0,,,1,43.642162,-79.688843
-8871245.2531,5409828.4137,1451,00019455,6116,Courtneypark Dr at Edwards Blvd,,,,0,,,1,43.639539,-79.691752
-8871497.0578,5409522.1615,1452,00019470,6118,Courtneypark Dr E at Hurontario St,,,,0,,,1,43.637548,-79.694014
-8871873.9855,5409863.3311,1453,00019490,6120,Hurontario St n/of Ambassador Dr,,,,0,,,1,43.639766,-79.697400
-8872170.2067,5410165.749,1454,00019500,6121,Hurontario St n/of Superior Blvd,,,,0,,,1,43.641732,-79.700061
-8872516.633,5410520.1719,1455,00019510,6122,Hurontario St n/of Admiral Blvd,,,,0,,,1,43.644036,-79.703173
-8872535.112,5411193.6745,1456,00019530,6124,Derry Rd at Edwards Blvd,,,,0,,,1,43.648414,-79.703339
-8872241.1172,5411549.2138,1457,00019540,6125,Derry Rd btwn Edwards Blvd and  Kenderry Gate,,,,0,,,1,43.650725,-79.700698
-8872090.168,5411757.3745,1458,00019550,6126,Derry Rd at Kenderry Gate,,,,0,,,1,43.652078,-79.699342
-8871741.9606,5412467.4331,1459,00019560,6127,Kennedy Rd S n/of Derry Rd,,,,0,,,1,43.656693,-79.696214
-8872077.5889,5412811.0195,1460,00019565,6128,Kennedy Rd S at Secretariat Crt,,,,0,,,1,43.658926,-79.699229
-8871758.9925,5412428.0438,1461,00019567,6129,Kennedy Rd S n/of Derry Rd,,,,0,,,1,43.656437,-79.696367
-8873231.7494,5414004.2084,1462,00019570,2726,Kennedy Rd S at CAA Centre,,,,0,,,1,43.666680,-79.709597
-8873728.7909,5414511.1371,1463,00019575,2727,Kennedy Rd at 7725 Kennedy Rd,,,,0,,,1,43.669974,-79.714062
-8874747.3642,5415473.9783,1464,00019610,2729,Kennedy Rd S n/of Steeles Ave E,,,,0,,,1,43.676230,-79.723212
-8874972.8975,5415706.0848,1465,00019620,2730,Kennedy Rd S at 370 Kennedy Rd S,,,,0,,,1,43.677738,-79.725238
-8875171.1575,5415903.8725,1466,00019630,2731,Kennedy Rd opp Rambler Dr,,,,0,,,1,43.679023,-79.727019
-8875458.6958,5416200.6389,1467,00019640,2732,Kennedy Rd S n/of Rambler Dr,,,,0,,,1,43.680951,-79.729602
-8875634.024,5416382.1206,1468,00019650,2733,Kennedy Rd S at Glidden Rd,,,,0,,,1,43.682130,-79.731177
-8875931.1357,5416689.216,1469,00019660,2734,Kennedy Rd S opp Tullamore Rd,,,,0,,,1,43.684125,-79.733846
-8876147.2068,5416910.2695,1470,00019670,2735,Kennedy Rd S at Stafford Dr,,,,0,,,1,43.685561,-79.735787
-8876362.944,5417133.0216,1471,00019680,2736,Kennedy Rd S opp Dean St (at 110 Kennedy Rd ),,,,0,,,1,43.687008,-79.737725
-8876495.3029,5417271.263,1472,00019690,2737,Kennedy Rd S opp Research Rd (at 90 Kennedy Rd ),,,,0,,,1,43.687906,-79.738914
-8876738.3133,5417522.3504,1473,00019700,2738,Kennedy Rd S at Clarence St,,,,0,,,1,43.689537,-79.741097
-8877396.1002,5418200.0588,1474,00019720,2740,Kennedy Rd S at Eastern Ave,,,,0,,,0,43.693939,-79.747006
-8877595.5847,5418416.3756,1475,00019730,2741,Kennedy Rd S at Queen St E,,,,0,,,1,43.695344,-79.748798
-8877944.6827,5418768.1898,1476,00019740,2742,Kennedy Rd N opp Church St,,,,0,,,1,43.697629,-79.751934
-8878333.299,5419174.9869,1477,00019750,2743,Kennedy Rd N opp Edgemont Dr,,,,0,,,1,43.700271,-79.755425
-8878523.0987,5419373.1569,1478,00019760,2744,Kennedy Rd N at Centennial Mall,,,,0,,,1,43.701558,-79.757130
-8878769.7827,5419623.8395,1479,00019770,2745,Kennedy Rd N at Vodden St E,,,,0,,,1,43.703186,-79.759346
-8879163.7424,5420028.8264,1480,00019780,2746,Kennedy Rd N at Townsend Gate,,,,0,,,1,43.705816,-79.762885
-8879540.1136,5420419.9713,1481,00019790,2747,Kennedy Rd N at Williams Pky E,,,,0,,,1,43.708356,-79.766266
-8879782.4561,5420661.1343,1482,00019800,2748,Kennedy Rd N n/of Williams Pky E,,,,0,,,1,43.709922,-79.768443
-8880022.5723,5420920.0142,1483,00019810,2749,Kennedy Rd N at Rutherford Rd N,,,,0,,,1,43.711603,-79.770600
-8880316.0105,5421209.7034,1484,00019820,2750,Kennedy Rd N btwn Rutherford Rd N & Bovaird Dr E,,,,0,,,1,43.713484,-79.773236
-8880621.3598,5421544.3743,1485,00019830,2751,Kennedy Rd N at Bovaird Dr E,,,,0,,,1,43.715657,-79.775979
-8881163.8197,5422084.8326,1486,00019840,2752,Kennedy Rd N at Notre Dame Ave,,,,0,,,1,43.719166,-79.780852
-8881475.069,5422396.8928,1487,00019850,2753,Kennedy Rd N btwn Notre Dame Ave & Cochrane Ave,,,,0,,,1,43.721192,-79.783648
-8881716.7436,5422647.6575,1488,00019860,2754,Kennedy Rd N at Cochrane Ave,,,,0,,,1,43.722820,-79.785819
-8881913.4451,5422848.5207,1489,00019870,2755,Kennedy Rd N at Heart Lake Medical,,,,0,,,1,43.724124,-79.787586
-8882162.4668,5423096.525,1490,00019880,2756,Kennedy Rd N at Piedmont Dr,,,,0,,,1,43.725734,-79.789823
-8882362.7306,5423301.8652,1491,00019890,2757,Kennedy Rd N n/of Piedmont Dr,,,,0,,,1,43.727067,-79.791622
-8882491.8612,5423445.2826,1492,00019900,2758,Kennedy Rd N at Sandalwood Pky E,,,,0,,,1,43.727998,-79.792782
-8883096.1034,5423433.2669,1493,00019928,3729,Heart Lake Terminal Route 7 NB - Arrival,,,,0,place_HTLK,,1,43.727920,-79.798210
-8883098.7751,5423436.1938,1494,00019930,3544,Heart Lake Terminal Route 7 / 7A SB - Departure,,,,0,place_HTLK,,1,43.727939,-79.798234
-8870766.2453,5411408.2887,1495,00019940,6130,Kennedy Rd S at Ambassador Dr,,,,0,,,1,43.649809,-79.687449
-8873712.3156,5422515.4969,1496,00020200,2785,Bramalea Rd n/of Fleetwood Cres,,,,0,,,1,43.721962,-79.713914
-8872069.6852,5425352.8999,1497,00020270,2788,Queen St btwn Gateway Blvd & Airport Rd,,,,0,,,1,43.740380,-79.699158
-8871274.9754,5426296.8403,1498,00020300,2791,Queen St E e/of Delta Park Blvd,,,,0,,,1,43.746506,-79.692019
-8870834.7068,5426809.376,1499,00020310,2792,Queen St w/of Auction Lane,,,,0,,,1,43.749832,-79.688064
-8873739.7002,5426571.2883,1500,00020355,2796,Chrysler Dr s/of Williams Pky E,,,,0,,,1,43.748287,-79.714160
-8863927.2211,5430193.3501,1501,00020370,7018,Hwy 7 w/of Roybridge Gate,,,,0,,,1,43.771787,-79.626013
-8863025.5332,5430520.0221,1502,00020390,7019,Hwy 7 e/of Hwy 27,,,,0,,,1,43.773906,-79.617913
-8861995.3826,5430830.6719,1503,00020400,7021,Hwy 7 e/of Martin Grove Rd,,,,0,,,1,43.775921,-79.608659
-8860753.3911,5431226.1296,1504,00020420,7023,Hwy 7 at Kipling Ave,,,,0,,,1,43.778486,-79.597502
-8859868.5124,5431531.7151,1505,00020430,7024,Hwy 7 at Islington Ave,,,,0,,,1,43.780468,-79.589553
-8858678.841,5431897.4443,1506,00020450,7026,Hwy 7 at (EB) Helen Station,,,,0,,,1,43.782840,-79.578866
-8857936.674,5432107.1438,1507,00020460,7027,Hwy 7 at (EB) Pine Valley Station,,,,0,,,1,43.784200,-79.572199
-8856052.4803,5432646.0626,1508,00020480,7029,Hwy 7 at (EB) Ansley Grove Station,,,,0,,,1,43.787695,-79.555273
-8855064.9651,5432939.2045,1509,00020500,7031,Hwy 7 at (EB) Weston Station,,,,0,,,1,43.789596,-79.546402
-8853729.3538,5433322.724,1510,00020510,7032,Hwy 7 at (WB) Commerce Station,,,,0,,,1,43.792083,-79.534404
-8853535.7692,5433368.5254,1511,00020930,7071,Hwy 7 at (EB) Commerce Station,,,,0,,,1,43.792380,-79.532665
-8855292.5021,5432880.452,1512,00020940,7072,Hwy 7 at (WB) Weston Station,,,,0,,,1,43.789215,-79.548446
-8856241.9461,5432617.6896,1513,00020960,7074,Hwy 7 at (WB) Ansley Grove Station,,,,0,,,1,43.787511,-79.556975
-8858129.702,5432074.4551,1514,00020980,7076,Hwy 7 at (WB) Pine Valley Station,,,,0,,,1,43.783988,-79.573933
-8858852.6108,5431864.2937,1515,00020985,7077,Hwy 7 at (WB) Helen Station,,,,0,,,1,43.782625,-79.580427
-8859944.321,5431544.0498,1516,00021010,7079,Hwy 7 at Islington Ave,,,,0,,,1,43.780548,-79.590234
-8860702.518,5431290.422,1517,00021020,7080,Hwy 7 w/of Kipling Ave,,,,0,,,1,43.778903,-79.597045
-8862058.7234,5430848.4016,1518,00021040,7082,Hwy 7 at Martin Grove Rd,,,,0,,,1,43.776036,-79.609228
-8863293.9245,5430466.2184,1519,00021060,7084,Hwy 7 e/of Hwy 27,,,,0,,,1,43.773557,-79.620324
-8863805.4375,5430293.8634,1520,00021070,7085,Hwy 7 e/of Vaughan Valley Blvd,,,,0,,,1,43.772439,-79.624919
-8867903.9985,5429177.488,1521,00021100,2881,Queen St E w/of Palleschi Dr,,,,0,,,1,43.765197,-79.661737
-8870759.9001,5426981.0494,1522,00021135,2885,Queen St e/of Sun Pac Blvd,,,,0,,,1,43.750946,-79.687392
-8871433.9396,5426191.5937,1523,00021137,2886,Queen St E at Maritime Ontario,,,,0,,,1,43.745823,-79.693447
-8872131.6902,5425365.9967,1524,00021160,2888,Queen St E at Canadian Tire,,,,0,,,1,43.740465,-79.699715
-8873060.874,5424505.9628,1525,00021200,2890,Torbram Rd n/of Queen St E,,,,0,,,1,43.734883,-79.708062
-8873946.3092,5422714.5087,1526,00021210,2891,Bramalea Rd at Kensington Rd,,,,0,,,1,43.723254,-79.716016
-8876036.5553,5414185.8008,1527,00022620,2895,Bartley Bull Pkwy e/of Main St,,,,0,,,1,43.667860,-79.734793
-8875755.5849,5414573.9281,1528,00022640,2897,Bartley Bull Pky at Golf View Dr,,,,0,,,0,43.670382,-79.732269
-8875416.3944,5414840.7943,1529,00022650,2898,Bartley Bull Pky at Caldwell Cres (W),,,,0,,,0,43.672116,-79.729222
-8875145.1088,5415128.9076,1530,00022660,2899,Bartley Bull Pky at Orchard Dr,,,,0,,,1,43.673988,-79.726785
-8875082.4359,5415347.4611,1531,00022670,2900,Bartley Bull Pky opp Kilmanagh Crt,,,,0,,,1,43.675408,-79.726222
-8875357.3951,5415681.3039,1532,00022680,2901,Bartley Bull Pky at Rambler Dr,,,,0,,,1,43.677577,-79.728692
-8875667.3085,5415951.7424,1533,00022690,2902,Bartley Bull Pky s/of Robert Cres,,,,0,,,1,43.679334,-79.731476
-8875942.4903,5416293.4573,1534,00022700,2903,Bartley Bull Pky btwn Roberts Cres & Tullamore Rd,,,,0,,,1,43.681554,-79.733948
-8876123.7184,5416410.1359,1535,00022710,2904,Bartley Bull Pky at Tullamore Rd,,,,0,,,0,43.682312,-79.735576
-8876377.7495,5416182.4756,1536,00022720,2905,Harper Rd n/of Bartley Bull Pkwy,,,,0,,,0,43.680833,-79.737858
-8876645.2502,5416394.435,1537,00022730,2906,Harper Rd at Jersey Ave,,,,0,,,0,43.682210,-79.740261
-8876881.0249,5416582.0778,1538,00022740,2907,Harper Rd s/of Cornwall Rd,,,,0,,,1,43.683429,-79.742379
-8877051.789,5416581.0003,1539,00022750,2908,Marsden Cres at Eldomar Ave,,,,0,,,0,43.683422,-79.743913
-8877021.7328,5416730.1629,1540,00022760,2909,Sterne Ave n/of Eldomar Ave,,,,0,,,1,43.684391,-79.743643
-8877243.2585,5416958.4525,1541,00022770,2910,Sterne Ave at Clarence St,,,,0,,,1,43.685874,-79.745633
-8877374.1703,5417069.9054,1542,00022780,2911,Centre St n/of Hardwick Dr,,,,0,,,1,43.686598,-79.746809
-8877634.2126,5417273.2643,1543,00022790,2912,Centre St n/of Ardglen Dr,,,,0,,,1,43.687919,-79.749145
-8878133.2579,5417623.4955,1544,00022800,2913,Centre St S at John St,,,,0,,,1,43.690194,-79.753628
-8878371.4816,5417813.1647,1545,00022810,2914,Centre St s/of Wilson Ave,,,,0,,,1,43.691426,-79.755768
-8878649.669,5418038.094,1546,00022820,2915,Centre St N n/of Church St,,,,0,,,0,43.692887,-79.758267
-8878854.2742,5418199.5969,1547,00022830,2916,Centre St N at Woodward Ave,,,,0,,,0,43.693936,-79.760105
-8879145.7086,5418619.9181,1548,00022840,2917,Centre St N n/of Beech St,,,,0,,,1,43.696666,-79.762723
-8879344.6366,5418831.4716,1549,00022850,2918,Centre St N n/of Vodden St E,,,,0,,,1,43.698040,-79.764510
-8879573.5094,5419017.6242,1550,00022860,2919,Centre St N n/of Tolton (Sr. John A. McDonald PS),,,,0,,,1,43.699249,-79.766566
-8880037.0438,5419473.0903,1551,00022875,2921,Centre St N opp Prouse Dr,,,,0,,,1,43.702207,-79.770730
-8880280.0543,5419722.5438,1552,00022880,2922,Centre St N n/of Williams Pky E,,,,0,,,1,43.703827,-79.772913
-8880135.5616,5420064.5524,1553,00022890,2923,Centre St N at Claypine Trail,,,,0,,,1,43.706048,-79.771615
-8880158.9387,5420405.9576,1554,00022900,2924,Centre St N at Blackthorn Lane (N),,,,0,,,1,43.708265,-79.771825
-8880246.5471,5420623.8661,1555,00022910,2925,Centre St N opp Foster Cres,,,,0,,,1,43.709680,-79.772612
-8880064.651,5420885.825,1556,00022920,2926,Centre St N at Kennedy Rd N,,,,0,,,1,43.711381,-79.770978
-8879965.688,5421017.5003,1557,00022930,2927,Rutherford Rd N e/of Kennedy Rd N,,,,0,,,1,43.712236,-79.770089
-8879793.0315,5421211.2435,1558,00022940,2928,Rutherford Rd at Weybridge Trail (W),,,,0,,,1,43.713494,-79.768538
-8879556.8115,5421226.7986,1559,00022950,2929,Rutherford Rd N opp Wikander Way,,,,0,,,1,43.713595,-79.766416
-8879251.9074,5421267.1495,1560,00022960,2930,Rutherford Rd at Weybridge Trail (E),,,,0,,,1,43.713857,-79.763677
-8878852.2705,5421092.1942,1561,00022970,2932,Rutherford Rd N s/of Williams Pky E,,,,0,,,1,43.712721,-79.760087
-8878570.2982,5420588.754,1562,00022980,2933,Rutherford Rd N at Bruce Beer Dr (S),,,,0,,,1,43.709452,-79.757554
-8878473.4502,5420361.2986,1563,00022990,2934,Rutherford Rd N opp Century Gardens Park,,,,0,,,1,43.707975,-79.756684
-8878259.4942,5420212.6933,1564,00023000,2935,Rutherford Rd N at Vodden St E,,,,0,,,1,43.707010,-79.754762
-8877751.5433,5420043.3016,1565,00023010,2936,Rutherford Rd N at Reigate Ave,,,,0,,,1,43.705910,-79.750199
-8877485.1558,5419820.9412,1566,00023020,2937,Rutherford Rd N at Madoc Dr,,,,0,,,1,43.704466,-79.747806
-8877132.9409,5419573.6408,1567,00023030,2938,Rutherford Rd n/of Archdekin Dr,,,,0,,,1,43.702860,-79.744642
-8876692.7837,5419621.3758,1568,00023040,2939,Queen St E w/of Hwy 410 Ramp ( at Burger King ),,,,0,,,1,43.703170,-79.740688
-8875400.1417,5421233.4211,1569,00023058,3584,Queen St w/of Dixie Rd,,,,0,,,0,43.713638,-79.729076
-8874769.5168,5421803.433,1570,00023070,2942,Peel Centre Dr e/of BCC Entrance (opp ROP Bldg),,,,0,,,1,43.717339,-79.723411
-8874342.4953,5421851.3335,1571,00023140,2949,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,,,,0,,,1,43.717650,-79.719575
-8874647.8446,5421989.9536,1572,00023150,2950,Peel Centre Dr at Region of Peel Bldg.,,,,0,,,1,43.718550,-79.722318
-8876668.516,5419727.7793,1573,00023180,2954,Queen St E w/of Hwy 410 (Petro Canada),,,,0,,,1,43.703861,-79.740470
-8876939.579,5419480.3275,1574,00023190,2956,Rutherford Rd N n/of Queen St E,,,,0,,,1,43.702254,-79.742905
-8877118.1354,5419594.5826,1575,00023200,2957,Rutherford Rd N n/of Archdekin Dr (S),,,,0,,,1,43.702996,-79.744509
-8877427.1583,5419810.1621,1576,00023210,2958,Rutherford Rd N at Madoc Dr,,,,0,,,1,43.704396,-79.747285
-8877771.1356,5420091.1929,1577,00023220,2959,Rutherford Rd N at Herkley Dr,,,,0,,,1,43.706221,-79.750375
-8878179.5668,5420204.2236,1578,00023230,2960,Rutherford Rd N at Vodden St E,,,,0,,,0,43.706955,-79.754044
-8878355.1176,5420294.6184,1579,00023235,2961,Rutherford Rd n/of Vodden St,,,,0,,,1,43.707542,-79.755621
-8878557.3851,5420622.7881,1580,00023250,2963,Rutherford Rd N at Archdekin Dr (N),,,,0,,,1,43.709673,-79.757438
-8878841.5838,5421124.074,1581,00023260,2964,Rutherford Rd N s/of Williams Pky E,,,,0,,,1,43.712928,-79.759991
-8879116.5429,5421337.687,1582,00023265,2965,Rutherford Rd N btwn Williams Pky & Wikander Way,,,,0,,,1,43.714315,-79.762461
-8879364.3401,5421239.7355,1583,00023270,2966,Rutherford Rd N w/of Thorson Gate,,,,0,,,1,43.713679,-79.764687
-8879693.2892,5421268.2276,1584,00023290,2968,Rutherford Rd e/of Winterfold Dr,,,,0,,,1,43.713864,-79.767642
-8880033.7042,5420969.6042,1585,00023300,2969,Rutherford Rd N at Kennedy Rd N,,,,0,,,1,43.711925,-79.770700
-8880270.9261,5420618.476,1586,00023310,2970,Centre St N at Foster Cres,,,,0,,,1,43.709645,-79.772831
-8880170.2932,5420382.3961,1587,00023320,2971,Centre St N s/of Dawson Cres,,,,0,,,1,43.708112,-79.771927
-8880154.1519,5420077.7956,1588,00023330,2972,Centre St N opp Claypine Trail,,,,0,,,0,43.706134,-79.771782
-8880254.7847,5419662.7975,1589,00023340,2973,Centre St N at Williams Pky E,,,,0,,,1,43.703439,-79.772686
